Question_ID,Skill_ID_List,Content,Options,Answer,Difficulty,Explanation
Q4.110,"4.1_MoiDeDoa",Hãy cho biết việc làm nào dưới đây nhằm giúp người dùng có thể sử dụng dịch vụ đám mây một cách có trách nhiệm hơn?,"['A. Tải tất cả dữ liệu của mình lên đám mây để giải phóng dung lượng trên thiết bị cá nhân.', 'B. Dọn dẹp các tệp cũ không dùng đến và chọn cài đặt chất lượng video phù hợp thay vì luôn xem ở độ phân giải cao nhất.', 'C. Luôn bật chế độ đồng bộ hóa tự động cho tất cả các ứng dụng.', 'D. Chỉ sử dụng các dịch vụ đám mây miễn phí.']",B,Medium,
Q4.111,"4.2_BaoVeDuLieu",Hãy cho biết hành động nào dưới đây giúp bảo vệ dữ liệu cá nhân và tăng cường an sinh số?,"['A. Tắt tất cả thông báo đẩy trên điện thoại.', 'B. Bật xác thực hai yếu tố (2FA) cho các tài khoản quan trọng.', 'C. Sử dụng chế độ màn hình xám để giảm sự hấp dẫn.', 'D. Tham gia một khóa \'digital detox\'.']",B,Medium,
Q4.112,"4.1_MoiDeDoa",Một sinh viên chia sẻ kinh nghiệm về cách nhận biết email lừa đảo cho bạn bè là một ví dụ về hành động nào?,"['A. Khoe khoang kiến thức công nghệ của bản thân.', 'B. Nâng cao nhận thức và hành động vì môi trường số an toàn.', 'C. Vi phạm quyền riêng tư của những người đã gửi email lừa đảo.', 'D. Tham gia vào khoa học công dân.']",B,Medium,
Q4.113,"4.4_CongNgheXanh","Hãy cho biết công nghệ nào vừa có tiềm năng lớn trong việc giám sát môi trường, vừa gây ra lo ngại về việc tiêu thụ năng lượng khổng lồ trong quá trình sử dụng?","['A. Chuỗi khối (Blockchain).', 'B. Trí tuệ nhân tạo (AI).', 'C. Internet vạn vật (IoT).', 'D. Thực tế ảo (VR).']",B,Medium,
Q4.114,"4.1_MoiDeDoa",Một người dùng quyết định không mua điện thoại mới mà thay pin cho chiếc điện thoại cũ. Hãy cho biết lựa chọn nào dưới đây mô tả chính xác và đầy đủ nhất cho hành động này?,"['A. Tái chế rác thải điện tử đúng cách.', 'B. Kéo dài vòng đời sử dụng của thiết bị.', 'C. Sử dụng năng lượng hiệu quả.', 'D. Thúc đẩy kinh tế tuần hoàn.']",B,Medium,
Q4.115,"4.1_MoiDeDoa",Hãy cho biết lựa chọn nào dưới đây vi phạm nguyên tắc trong Netiquette?,"['A. Sử dụng từ viết tắt trong khi nhắn tin với bạn bè thân thiết.', 'B. Công kích, sỉ nhục một người khác trong phần bình luận vì họ có quan điểm trái ngược.', 'C. Gửi một email công việc mà không có lời chào hỏi.', 'D. Không trả lời một tin nhắn ngay lập tức.']",B,Medium,
Q4.116,"4.1_MoiDeDoa",Việc các thuật toán mạng xã hội chỉ hiển thị những nội dung phù hợp với niềm tin sẵn có của người dùng có thể tạo ra hiện tượng gì?,"['A. Hội chứng sợ bỏ lỡ (FOMO).', 'B. Bong bóng lọc (filter bubble) hoặc buồng vang (echo chamber).', 'C. Quá tải thông tin (Information Overload).', 'D. Doomscrolling.']",B,Medium,
Q4.117,"4.1_MoiDeDoa",Hãy cho biết lựa chọn nào dưới đây mô tả chính xác và đầy đủ nhất liên quan đến thuật ngữ tài sản (asset) đặt trong bối cảnh an ninh mạng?,"['A. Một sai sót hoặc điểm yếu cho phép kẻ tấn công vượt qua hàng rào an ninh.', 'B. Một vật có giá trị cần được bảo vệ, ví dụ như cơ sở dữ liệu.', 'C. Một loại hành động có khả năng gây hại.', 'D. Một người hoặc yếu tố có sức mạnh để thực hiện một mối đe dọa.']",B,Medium,
Q4.118,"4.1_MoiDeDoa",Một công ty thực hiện giả lập các cuộc tấn công lừa đảo để kiểm tra nhân viên. Hãy cho biết mục đích và ý nghĩa của việc này là gì?,"['A. Quản lý danh tính và truy cập.', 'B. Đào tạo và nâng cao nhận thức người dùng.', 'C. Cập nhật phần mềm bảo mật.', 'D. Mã hóa dữ liệu.']",B,Medium,
Q4.119,"4.2_BaoVeDuLieu",Hãy cho biết chức năng chính của một Hệ thống quản lý thông tin và sự kiện bảo mật (SIEM) là gì?,"['A. Ngăn chặn các email lừa đảo và thư rác trước khi chúng đến hộp thư của người dùng.', 'B. Thu thập, tương quan và phân tích nhật ký (logs) từ nhiều nguồn để tự động hóa việc phát hiện mối đe dọa.', 'C. Mã hóa toàn bộ dữ liệu trên ổ cứng để bảo vệ khỏi truy cập trái phép.', 'D. Quét hệ thống để tìm kiếm các lỗ hổng bảo mật và đề xuất các bản vá.']",B,Medium,
Q4.120,"4.2_BaoVeDuLieu",Hãy cho biết tại sao việc đa dạng hóa mật khẩu (sử dụng mật khẩu khác nhau cho các tài khoản khác nhau) lại quan trọng?,"['A. Các trang web khác nhau có yêu cầu về độ phức tạp mật khẩu khác nhau.', 'B. Để ngăn chặn việc kẻ tấn công sau khi xâm nhập một tài khoản có thể truy cập vào các tài khoản khác của người dùng.', 'C. Để giúp người dùng dễ dàng ghi nhớ mật khẩu nào dành cho tài khoản nào.', 'D. Một yêu cầu pháp lý ở hầu hết các quốc gia.']",B,Medium,
Q5.001,"5.1_SuCo","Theo tài liệu, ""lỗi phần mềm"" hay ""bug"" là gì?","['A. Một tính năng mới của chương trình', 'B. Một sai sót hoặc khiếm khuyết khiến chương trình tạo ra kết quả không chính xác hoặc không mong muốn', 'C. Một loại virus máy tính', 'D. Một bản cập nhật của hệ điều hành']",B,Medium,
Q5.002,"5.1_SuCo",Nguyên nhân nào được xem là phổ biến nhất gây ra lỗi phần mềm?,"['A. Xung đột phần mềm', 'B. Vấn đề tương thích', 'C. Lỗi lập trình', 'D. Lỗi phần cứng']",C,Medium,
Q5.003,"5.1_SuCo",Lỗi xảy ra khi hai hoặc nhiều chương trình được cài đặt trên cùng một hệ thống không tương thích với nhau được gọi là gì?,"['A. Lỗi lập trình', 'B. Lỗi cú pháp', 'C. Xung đột phần mềm', 'D. Lỗi logic']",C,Medium,
Q5.004,"5.1_SuCo","Lỗi nào được mô tả là ""khó nhằn"" nhất vì chương trình vẫn chạy nhưng cho ra kết quả sai?","['A. Lỗi Logic (Logical Errors)', 'B. Lỗi Cú pháp (Syntax Errors)', 'C. Lỗi Thời gian chạy (Runtime Errors)', 'D. Lỗi Hiệu năng (Performance Errors)']",A,Medium,
Q5.005,"5.1_SuCo",Việc quên dấu chấm phẩy (;) ở cuối một câu lệnh trong C++ hoặc Java là ví dụ của loại lỗi nào?,"['A. Lỗi Logic', 'B. Lỗi Cú pháp', 'C. Lỗi Thời gian chạy', 'D. Lỗi Giao diện người dùng']",B,Medium,
Q5.006,"5.1_SuCo","Lỗi chỉ xuất hiện khi chương trình đang thực thi, ví dụ như cố gắng chia một số cho 0, được gọi là gì?","['A. Lỗi Logic', 'B. Lỗi Cú pháp', 'C. Lỗi Thời gian chạy', 'D. Lỗi Giao diện người dùng']",C,Medium,
Q5.007,"5.1_SuCo",Một nút bấm không hoạt động hoặc văn bản bị lệch ra khỏi khung là ví dụ của loại lỗi nào?,"['A. Lỗi Logic', 'B. Lỗi Hiệu năng', 'C. Lỗi Thời gian chạy', 'D. Lỗi Giao diện người dùng (UI Errors)']",D,Medium,
Q5.008,"5.1_SuCo","Khi một chương trình hoạt động đúng chức năng nhưng rất chậm hoặc tốn nhiều bộ nhớ, nó đang gặp phải loại lỗi nào?","['A. Lỗi Hiệu năng (Performance Errors)', 'B. Lỗi Cú pháp (Syntax Errors)', 'C. Lỗi Logic (Logical Errors)', 'D. Lỗi Thời gian chạy (Runtime Errors)']",A,Medium,
Q5.009,"5.1_SuCo",Dấu hiệu nào được xem là rõ ràng nhất cho thấy một chương trình đang có lỗi?,"['A. Chương trình chạy nhanh hơn bình thường', 'B. Chương trình tự động cập nhật', 'C. Chương trình hoặc hệ điều hành hiển thị thông báo lỗi (Error Messages)', 'D. Giao diện chương trình có màu sắc mới']",C,Medium,
Q5.010,"5.1_SuCo","Khi một chương trình đột ngột dừng lại và cửa sổ ứng dụng không còn phản hồi với bất kỳ thao tác nào, đây là dấu hiệu gì?","['A. Sai chức năng', 'B. Thông báo lỗi', 'C. Ứng dụng bị treo (Application Freeze)', 'D. Lỗi hiệu năng']",C,Medium,
Q5.011,"5.1_SuCo","Khi bạn nhấp vào nút ""Lưu"" nhưng tệp không được lưu, đây là biểu hiện của dấu hiệu lỗi phần mềm nào?","['A. Ứng dụng bị treo', 'B. Không phản hồi', 'C. Thông báo lỗi', 'D. Sai chức năng (Incorrect Functionality)']",D,Medium,
Q5.012,"5.1_SuCo",Lỗi phần cứng (hardware errors) xuất phát từ đâu?,"['A. Sai sót trong mã lập trình hoặc cài đặt', 'B. Những yếu tố vật lý hoặc sự hư hỏng của thiết bị', 'C. Xung đột giữa các phần mềm', 'D. Virus và phần mềm độc hại']",B,Medium,
Q5.013,"5.1_SuCo","Khi biểu tượng Wi-Fi trên máy tính hiển thị dấu ""X đỏ"", đây là biểu hiện của lỗi nào?","['A. Tốc độ mạng chậm', 'B. Tín hiệu yếu, chập chờn', 'C. Mất kết nối hoàn toàn', 'D. Lỗi card đồ họa']",C,Medium,
Q5.014,"5.1_SuCo",Đâu là một trong những nguyên nhân phổ biến gây ra lỗi kết nối Wi-Fi?,"['A. Ổ cứng bị đầy dung lượng', 'B. Driver của card mạng bị lỗi hoặc chưa cập nhật', 'C. Bộ nhớ RAM không đủ', 'D. Màn hình có độ phân giải thấp']",B,Medium,
Q5.015,"5.1_SuCo","Triệu chứng máy khởi động chậm bất thường, file bị lỗi hoặc có tiếng kêu lạ là dấu hiệu của lỗi phần cứng nào?","['A. Lỗi bộ nhớ RAM', 'B. Lỗi card đồ họa', 'C. Lỗi nguồn điện', 'D. Lỗi ổ cứng (Hard Disk Errors)']",D,Medium,
Q5.016,"5.1_SuCo","Khi máy tính đột ngột khởi động lại hoặc ứng dụng hay bị treo, đây có thể là triệu chứng của lỗi gì?","['A. Lỗi ổ cứng', 'B. Lỗi bộ nhớ RAM', 'C. Lỗi card đồ họa', 'D. Lỗi kết nối Wi-Fi']",B,Medium,
Q5.017,"5.1_SuCo",Bước kiểm tra đầu tiên và đơn giản nhất khi gặp sự cố Wi-Fi là gì?,"['A. Cài đặt lại hệ điều hành', 'B. Quan sát biểu tượng mạng và trạng thái kết nối', 'C. Tháo rời và vệ sinh card mạng', 'D. Mua một router mới']",B,Medium,
Q5.018,"5.1_SuCo","Thao tác nào được mô tả là đơn giản nhưng hiệu quả, có thể khắc phục nhiều lỗi kết nối Wi-Fi?","['A. Thay đổi địa chỉ IP', 'B. Tắt nguồn router/modem, đợi 30 giây rồi bật lại', 'C. Gỡ bỏ phần mềm diệt virus', 'D. Chạy lệnh \'tracert\'']",B,Medium,
Q5.019,"5.1_SuCo","Nếu không kết nối được Wi-Fi sau khi cài đặt lại Windows, nguyên nhân phổ biến là gì và bạn cần làm gì?","['A. Do router quá nóng, cần tắt đi', 'B. Do cáp mạng bị lỏng, cần cắm lại', 'C. Do driver card mạng lỗi thời, cần cập nhật hoặc cài đặt lại', 'D. Do ổ cứng bị lỗi, cần thay mới']",C,Medium,
Q5.020,"5.1_SuCo",Lệnh nào trong Command Prompt (CMD) được dùng để kiểm tra khả năng kết nối Internet tới một máy chủ cụ thể (ví dụ của Google)?,"['A. ipconfig /all', 'B. tracert 8.8.8.8', 'C. netstat -a', 'D. ping 8.8.8.8']",D,Medium,
Q5.021,"5.1_SuCo",Công cụ nào tích hợp sẵn trên Windows giúp ghi lại và xem các sự kiện (logs) liên quan đến lỗi phần cứng và hệ thống?,"['A. Device Manager', 'B. Task Manager', 'C. Event Viewer', 'D. Command Prompt']",C,Medium,
Q5.022,"5.1_SuCo",Phần mềm bên thứ ba nào được dùng để kiểm tra tình trạng sức khỏe ổ cứng (S.M.A.R.T)?,"['A. MemTest86', 'B. HWMonitor', 'C. CrystalDiskInfo', 'D. HWiNFO']",C,Medium,
Q5.023,"5.1_SuCo","Theo tài liệu, việc ngày giờ trên máy tính không khớp với thực tế có thể gây ra lỗi gì?","['A. Lỗi máy in không hoạt động', 'B. Lỗi chứng chỉ số, khiến trình duyệt web hoặc email không hoạt động', 'C. Lỗi bàn phím không gõ được', 'D. Lỗi màn hình hiển thị sai màu']",B,Medium,
Q5.024,"5.1_SuCo","Khi một phần mềm yêu cầu cài thêm .NET Framework hoặc Visual C++ Runtime mà máy tính chưa có, đây là lỗi thuộc loại nào?","['A. Sai cấu hình nội bộ', 'B. Thiếu thành phần phụ trợ (dependencies)', 'C. Phiên bản phần mềm không tương thích', 'D. Thiếu quyền truy cập']",B,Medium,
Q5.025,"5.1_SuCo","Trên hệ điều hành Windows, công cụ nào được dùng để lưu lại và xem các lỗi của hệ thống và ứng dụng dưới dạng nhật ký (log)?","['A. Task Manager', 'B. Control Panel', 'C. Event Viewer', 'D. Windows Explorer']",C,Medium,
Q5.026,"5.1_SuCo",Ứng dụng tương tự Event Viewer trên hệ điều hành macOS có tên là gì?,"['A. Finder', 'B. System Preferences', 'C. Terminal', 'D. Console']",D,Medium,
Q5.027,"5.1_SuCo",Một thông báo lỗi thường bao gồm ba thành phần quan trọng nào?,"['A. Tên người dùng, Mật khẩu, Thời gian', 'B. Mã lỗi, Thông điệp lỗi, Chi tiết kỹ thuật', 'C. Tên ứng dụng, Phiên bản, Nhà sản xuất', 'D. Lỗi phần cứng, Lỗi phần mềm, Lỗi mạng']",B,Medium,
Q5.028,"5.1_SuCo","Khi gặp thông báo lỗi “DNS server not responding"", người dùng nên kiểm tra cài đặt nào đầu tiên?","['A. Cài đặt ngày giờ hệ thống', 'B. Cài đặt quyền người dùng', 'C. Cài đặt màn hình', 'D. Cài đặt mạng (Network Settings)']",D,Medium,
Q5.029,"5.1_SuCo","Thông báo lỗi ""Access denied"" khi mở một thư mục thường liên quan đến vấn đề cài đặt nào?","['A. Cấu hình mạng sai', 'B. Phiên bản phần mềm không tương thích', 'C. Người dùng không đủ quyền ghi dữ liệu (quyền truy cập)', 'D. Hệ thống thiếu RAM']",C,Medium,
Q5.030,"5.4_QuyTrinh","Theo quy trình khoanh vùng hiệu quả 5 bước, sau khi ""Xác định triệu chứng cụ thể"", bước tiếp theo là gì?","['A. Đọc thông báo lỗi chi tiết', 'B. Kiểm tra cài đặt liên quan', 'C. Tra cứu mã lỗi', 'D. Đưa ra nhận định nguyên nhân']",B,Medium,
Q5.031,"5.1_SuCo","Công cụ nào trên Windows giúp kiểm tra các tiến trình đang chiếm nhiều tài nguyên và đóng các ứng dụng bị ""treo""?","['A. Event Viewer', 'B. msconfig', 'C. Task Manager', 'D. System Restore']",C,Medium,
